Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
13:37:51 Mar 07 2024,95,91,6,0,0
13:37:55 Mar 07 2024,95,91,10,0,0
13:37:59 Mar 07 2024,95,92,0,0,0
13:38:03 Mar 07 2024,95,100,1,0,0
13:38:07 Mar 07 2024,95,98,1,0,0
13:38:11 Mar 07 2024,95,97,25,0,0
13:38:15 Mar 07 2024,95,95,13,0,0
13:38:19 Mar 07 2024,95,97,45,0,0
13:38:23 Mar 07 2024,94,98,0,0,0
13:38:27 Mar 07 2024,93,101,0,0,0
13:38:31 Mar 07 2024,93,104,0,0,0
13:38:35 Mar 07 2024,93,104,0,0,0
13:38:39 Mar 07 2024,93,104,31,0,0
13:38:43 Mar 07 2024,92,106,133,0,0
13:38:47 Mar 07 2024,92,104,0,0,0
13:38:51 Mar 07 2024,93,100,0,0,0
13:38:55 Mar 07 2024,92,99,0,0,0
13:38:59 Mar 07 2024,92,99,0,0,0
13:39:03 Mar 07 2024,92,99,0,0,0
13:39:07 Mar 07 2024,91,99,0,0,0
13:39:11 Mar 07 2024,92,100,12,0,0
13:39:15 Mar 07 2024,92,102,6,0,0
13:39:19 Mar 07 2024,92,102,12,0,0
13:39:23 Mar 07 2024,92,103,0,0,0
13:39:27 Mar 07 2024,92,102,0,0,0
13:39:31 Mar 07 2024,92,102,17,0,0
13:39:35 Mar 07 2024,92,102,20,0,0
13:39:39 Mar 07 2024,93,104,8,0,0
13:39:43 Mar 07 2024,93,104,36,0,0
13:39:47 Mar 07 2024,93,104,3,0,0
13:39:51 Mar 07 2024,93,104,76,0,0
13:39:55 Mar 07 2024,93,104,19,0,0
13:39:59 Mar 07 2024,94,105,2,0,0
13:40:03 Mar 07 2024,94,105,13,0,0
13:40:07 Mar 07 2024,94,106,3,0,0
13:40:11 Mar 07 2024,94,106,57,0,0
13:40:15 Mar 07 2024,94,106,67,0,0
13:40:19 Mar 07 2024,94,101,24,0,0
13:40:23 Mar 07 2024,94,97,20,0,0
13:40:27 Mar 07 2024,94,97,53,0,0
13:40:31 Mar 07 2024,94,97,13,0,0
13:40:35 Mar 07 2024,94,98,21,0,0
13:40:39 Mar 07 2024,83,102,0,0,0
13:40:43 Mar 07 2024,72,113,0,0,0
13:40:47 Mar 07 2024,74,111,0,0,0
13:40:51 Mar 07 2024,74,111,0,0,0
13:40:55 Mar 07 2024,82,111,0,0,0
13:40:59 Mar 07 2024,93,107,0,0,0
13:41:03 Mar 07 2024,95,108,0,0,0
13:41:07 Mar 07 2024,95,107,0,0,0
13:41:11 Mar 07 2024,94,105,2,0,0
13:41:15 Mar 07 2024,91,107,1,0,0
13:41:19 Mar 07 2024,93,107,1,0,0
13:41:23 Mar 07 2024,93,111,0,0,0
13:41:27 Mar 07 2024,94,108,0,0,0
13:41:31 Mar 07 2024,95,107,0,0,0
13:41:35 Mar 07 2024,94,108,0,0,0
13:41:39 Mar 07 2024,94,108,0,0,0
13:41:43 Mar 07 2024,95,107,0,0,0
13:41:47 Mar 07 2024,95,106,0,0,0
13:41:51 Mar 07 2024,94,106,0,0,0
13:41:55 Mar 07 2024,94,107,0,0,0
13:41:59 Mar 07 2024,95,108,0,0,0
13:42:03 Mar 07 2024,94,106,0,0,0
13:42:07 Mar 07 2024,95,105,0,0,0
13:42:11 Mar 07 2024,96,107,0,0,0
13:42:15 Mar 07 2024,96,107,0,0,0
13:42:19 Mar 07 2024,95,105,0,0,0
13:42:23 Mar 07 2024,95,106,0,0,0
13:42:27 Mar 07 2024,95,106,0,0,0
13:42:31 Mar 07 2024,94,104,0,0,0
13:42:35 Mar 07 2024,95,106,0,0,0
13:42:39 Mar 07 2024,95,107,0,0,0
13:42:43 Mar 07 2024,94,106,0,0,0
13:42:47 Mar 07 2024,95,106,0,0,0
13:42:51 Mar 07 2024,95,107,0,0,0
13:42:55 Mar 07 2024,95,106,0,0,0
13:42:59 Mar 07 2024,95,107,0,0,0
13:43:03 Mar 07 2024,96,100,9,0,0
13:43:07 Mar 07 2024,96,99,1,0,0
13:43:11 Mar 07 2024,96,99,0,0,0
13:43:15 Mar 07 2024,96,106,2,0,0
13:43:19 Mar 07 2024,96,106,7,0,0
13:43:23 Mar 07 2024,96,106,10,0,0
13:43:27 Mar 07 2024,96,106,11,0,0
13:43:31 Mar 07 2024,96,106,11,0,0
13:43:35 Mar 07 2024,95,107,0,0,0
13:43:39 Mar 07 2024,95,107,3,0,0
13:43:43 Mar 07 2024,95,107,6,0,0
13:43:47 Mar 07 2024,96,102,0,0,0
13:43:51 Mar 07 2024,96,98,0,0,0
13:43:55 Mar 07 2024,95,98,2,0,0
13:43:59 Mar 07 2024,95,97,0,0,0
13:44:03 Mar 07 2024,95,96,4,0,0
13:44:07 Mar 07 2024,95,97,6,0,0
13:44:11 Mar 07 2024,94,97,0,0,0
13:44:15 Mar 07 2024,94,98,0,0,0
13:44:19 Mar 07 2024,93,99,0,0,0
13:44:23 Mar 07 2024,93,98,0,0,0
13:44:27 Mar 07 2024,92,98,0,0,0
13:44:31 Mar 07 2024,92,99,7,0,0
13:44:35 Mar 07 2024,92,99,5,0,0
13:44:39 Mar 07 2024,92,99,12,0,0
13:44:43 Mar 07 2024,92,100,15,0,0
13:44:47 Mar 07 2024,92,100,16,0,0
13:44:51 Mar 07 2024,92,97,16,0,0
13:44:55 Mar 07 2024,91,97,9,0,0
13:44:59 Mar 07 2024,91,97,21,0,0
13:45:03 Mar 07 2024,91,97,0,0,0
13:45:07 Mar 07 2024,92,99,0,0,0
13:45:11 Mar 07 2024,95,104,0,0,0
13:45:15 Mar 07 2024,95,100,0,0,0
13:45:19 Mar 07 2024,92,97,0,0,0
13:45:23 Mar 07 2024,91,99,0,0,0
13:45:27 Mar 07 2024,91,100,0,0,0
13:45:31 Mar 07 2024,93,100,1,0,0
13:45:35 Mar 07 2024,94,101,0,0,0
13:45:39 Mar 07 2024,93,103,0,0,0
13:45:43 Mar 07 2024,93,101,1,0,0
13:45:47 Mar 07 2024,93,99,0,0,0
13:45:51 Mar 07 2024,93,101,0,0,0
13:45:55 Mar 07 2024,93,101,0,0,0
13:45:59 Mar 07 2024,92,98,0,0,0
13:46:03 Mar 07 2024,91,96,0,0,0
13:46:07 Mar 07 2024,91,99,0,0,0
13:46:11 Mar 07 2024,92,97,0,0,0
13:46:15 Mar 07 2024,92,95,1,0,0
13:46:19 Mar 07 2024,92,98,0,0,0
13:46:23 Mar 07 2024,92,98,0,0,0
13:46:27 Mar 07 2024,92,99,0,0,0
13:46:31 Mar 07 2024,92,100,0,0,0
13:46:35 Mar 07 2024,92,101,1,0,0
13:46:39 Mar 07 2024,92,101,0,0,0
13:46:43 Mar 07 2024,93,101,0,0,0
13:46:47 Mar 07 2024,93,101,19,0,0
13:46:51 Mar 07 2024,94,102,0,0,0
13:46:55 Mar 07 2024,94,101,2,0,0
13:46:59 Mar 07 2024,93,104,0,0,0
13:47:03 Mar 07 2024,93,104,0,0,0
13:47:07 Mar 07 2024,92,100,0,0,0
13:47:11 Mar 07 2024,91,99,0,0,0
13:47:15 Mar 07 2024,91,98,0,0,0
13:47:19 Mar 07 2024,91,99,0,0,0
13:47:23 Mar 07 2024,94,98,0,0,0
13:47:27 Mar 07 2024,95,98,0,0,0
13:47:31 Mar 07 2024,93,98,0,0,0
13:47:35 Mar 07 2024,92,97,0,0,0
13:47:39 Mar 07 2024,92,97,0,0,0
13:47:43 Mar 07 2024,92,98,0,0,0
13:47:47 Mar 07 2024,92,97,0,0,0
13:47:51 Mar 07 2024,92,96,0,0,0
13:47:55 Mar 07 2024,92,99,0,0,0
13:47:59 Mar 07 2024,92,100,0,0,0
13:48:03 Mar 07 2024,92,98,0,0,0
13:48:07 Mar 07 2024,92,98,3,0,0
13:48:11 Mar 07 2024,92,98,4,0,0
13:48:15 Mar 07 2024,93,98,0,0,0
13:48:19 Mar 07 2024,94,98,1,0,0
13:48:23 Mar 07 2024,94,97,2,0,0
13:48:27 Mar 07 2024,93,97,1,0,0
13:48:31 Mar 07 2024,93,97,1,0,0
13:48:35 Mar 07 2024,93,97,1,0,0
13:48:39 Mar 07 2024,93,97,0,0,0
13:48:43 Mar 07 2024,93,98,1,0,0
13:48:47 Mar 07 2024,93,101,0,0,0
13:48:51 Mar 07 2024,93,100,0,0,0
13:48:55 Mar 07 2024,93,99,0,0,0
13:48:59 Mar 07 2024,94,99,1,0,0
13:49:03 Mar 07 2024,94,100,0,0,0
13:49:07 Mar 07 2024,94,99,0,0,0
13:49:11 Mar 07 2024,94,99,2,0,0
13:49:15 Mar 07 2024,94,100,0,0,0
13:49:19 Mar 07 2024,94,101,0,0,0
13:49:23 Mar 07 2024,94,102,1,0,0
13:49:27 Mar 07 2024,94,101,0,0,0
13:49:31 Mar 07 2024,94,101,1,0,0
13:49:35 Mar 07 2024,94,101,1,0,0
13:49:39 Mar 07 2024,94,100,1,0,0
13:49:43 Mar 07 2024,95,100,1,0,0
13:49:47 Mar 07 2024,95,100,1,0,0
13:49:51 Mar 07 2024,94,99,1,0,0
13:49:55 Mar 07 2024,94,99,1,0,0
13:49:59 Mar 07 2024,94,100,1,0,0
13:50:03 Mar 07 2024,94,99,0,0,0
13:50:07 Mar 07 2024,94,99,0,0,0
13:50:11 Mar 07 2024,94,100,0,0,0
13:50:15 Mar 07 2024,94,99,0,0,0
13:50:19 Mar 07 2024,95,99,1,0,0
13:50:23 Mar 07 2024,95,98,0,0,0
13:50:27 Mar 07 2024,94,98,0,0,0
13:50:31 Mar 07 2024,94,98,1,0,0
13:50:35 Mar 07 2024,94,100,0,0,0
13:50:39 Mar 07 2024,94,100,1,0,0
13:50:43 Mar 07 2024,94,101,0,0,0
13:50:47 Mar 07 2024,94,100,1,0,0
13:50:51 Mar 07 2024,94,99,0,0,0
13:50:55 Mar 07 2024,94,97,1,0,0
13:50:59 Mar 07 2024,94,98,1,0,0
13:51:03 Mar 07 2024,94,100,0,0,0
13:51:07 Mar 07 2024,94,97,1,0,0
13:51:11 Mar 07 2024,94,97,0,0,0
13:51:15 Mar 07 2024,94,99,1,0,0
13:51:19 Mar 07 2024,94,99,0,0,0
13:51:23 Mar 07 2024,94,99,1,0,0
13:51:27 Mar 07 2024,94,100,0,0,0
13:51:31 Mar 07 2024,94,100,0,0,0
13:51:35 Mar 07 2024,94,98,0,0,0
13:51:39 Mar 07 2024,94,98,0,0,0
13:51:43 Mar 07 2024,94,98,0,0,0
13:51:47 Mar 07 2024,94,98,1,0,0
13:51:51 Mar 07 2024,94,99,0,0,0
13:51:55 Mar 07 2024,94,99,0,0,0
13:51:59 Mar 07 2024,94,97,1,0,0
13:52:03 Mar 07 2024,94,97,0,0,0
13:52:07 Mar 07 2024,94,98,1,0,0
13:52:11 Mar 07 2024,94,98,0,0,0
13:52:15 Mar 07 2024,94,97,1,0,0
13:52:19 Mar 07 2024,94,97,1,0,0
13:52:23 Mar 07 2024,94,98,1,0,0
13:52:27 Mar 07 2024,94,98,3,0,0
13:52:31 Mar 07 2024,94,98,1,0,0
13:52:35 Mar 07 2024,93,98,0,0,0
13:52:39 Mar 07 2024,94,98,0,0,0
13:52:43 Mar 07 2024,94,99,1,0,0
13:52:47 Mar 07 2024,94,97,1,0,0
13:52:51 Mar 07 2024,94,94,1,0,0
13:52:55 Mar 07 2024,94,97,2,0,0
13:52:59 Mar 07 2024,94,100,1,0,0
13:53:03 Mar 07 2024,94,99,0,0,0
13:53:07 Mar 07 2024,93,97,0,0,0
13:53:11 Mar 07 2024,93,98,0,0,0
13:53:15 Mar 07 2024,94,99,0,0,0
13:53:19 Mar 07 2024,94,99,0,0,0
13:53:23 Mar 07 2024,94,98,0,0,0
13:53:27 Mar 07 2024,94,98,1,0,0
13:53:31 Mar 07 2024,94,97,1,0,0
13:53:35 Mar 07 2024,94,98,2,0,0
13:53:39 Mar 07 2024,94,99,0,0,0
13:53:43 Mar 07 2024,95,99,1,0,0
13:53:47 Mar 07 2024,94,99,0,0,0
13:53:51 Mar 07 2024,94,100,0,0,0
13:53:55 Mar 07 2024,94,104,0,0,0
13:53:59 Mar 07 2024,93,101,0,0,0
13:54:03 Mar 07 2024,93,100,0,0,0
13:54:07 Mar 07 2024,94,96,0,0,0
13:54:11 Mar 07 2024,95,97,0,0,0
13:54:15 Mar 07 2024,95,98,0,0,0
13:54:19 Mar 07 2024,94,99,0,0,0
13:54:23 Mar 07 2024,94,98,0,0,0
13:54:27 Mar 07 2024,94,98,1,0,0
13:54:31 Mar 07 2024,94,100,0,0,0
13:54:35 Mar 07 2024,94,99,1,0,0
13:54:39 Mar 07 2024,94,98,1,0,0
13:54:43 Mar 07 2024,94,99,0,0,0
13:54:47 Mar 07 2024,94,99,0,0,0
13:54:51 Mar 07 2024,94,99,1,0,0
13:54:55 Mar 07 2024,94,99,0,0,0
13:54:59 Mar 07 2024,94,98,0,0,0
13:55:03 Mar 07 2024,94,99,2,0,0
13:55:07 Mar 07 2024,93,99,0,0,0
13:55:11 Mar 07 2024,93,98,0,0,0
13:55:15 Mar 07 2024,94,98,1,0,0
13:55:19 Mar 07 2024,94,98,0,0,0
13:55:23 Mar 07 2024,94,98,0,0,0
13:55:27 Mar 07 2024,94,99,0,0,0
13:55:31 Mar 07 2024,94,100,0,0,0
13:55:35 Mar 07 2024,94,100,0,0,0
13:55:39 Mar 07 2024,94,101,0,0,0
13:55:43 Mar 07 2024,93,100,0,0,0
13:55:47 Mar 07 2024,93,100,1,0,0
13:55:51 Mar 07 2024,94,101,1,0,0
13:55:55 Mar 07 2024,94,101,0,0,0
13:55:59 Mar 07 2024,94,100,0,0,0
13:56:03 Mar 07 2024,94,99,6,0,0
13:56:07 Mar 07 2024,94,99,9,0,0
13:56:11 Mar 07 2024,94,101,25,0,0
13:56:15 Mar 07 2024,94,101,11,0,0
13:56:19 Mar 07 2024,95,102,4,0,0
13:56:23 Mar 07 2024,95,102,1,0,0
13:56:27 Mar 07 2024,95,108,0,0,0
13:56:31 Mar 07 2024,93,115,0,0,0
13:56:35 Mar 07 2024,91,112,0,0,0
13:56:39 Mar 07 2024,92,112,3,0,0
13:56:43 Mar 07 2024,92,111,0,0,0
13:56:47 Mar 07 2024,94,110,0,0,0
13:56:51 Mar 07 2024,95,109,3,0,0
13:56:55 Mar 07 2024,96,108,9,0,0
13:56:59 Mar 07 2024,96,106,1,0,0
13:57:03 Mar 07 2024,96,106,8,0,0
13:57:07 Mar 07 2024,96,103,18,0,0
13:57:11 Mar 07 2024,96,103,27,0,0
13:57:15 Mar 07 2024,95,103,6,0,0
13:57:19 Mar 07 2024,94,106,5,0,0
13:57:23 Mar 07 2024,94,104,13,0,0
13:57:27 Mar 07 2024,94,102,7,0,0
13:57:31 Mar 07 2024,94,104,7,0,0
13:57:35 Mar 07 2024,95,104,12,0,0
13:57:39 Mar 07 2024,95,103,1,0,0
13:57:43 Mar 07 2024,96,104,0,0,0
13:57:47 Mar 07 2024,96,104,89,0,0
13:57:51 Mar 07 2024,97,107,16,0,0
13:57:55 Mar 07 2024,97,107,36,0,0
13:57:59 Mar 07 2024,96,108,0,0,0
13:58:03 Mar 07 2024,94,108,1,0,0
13:58:07 Mar 07 2024,95,108,0,0,0
13:58:11 Mar 07 2024,96,106,0,0,0
13:58:15 Mar 07 2024,96,104,1,0,0
13:58:19 Mar 07 2024,96,104,4,0,0
13:58:23 Mar 07 2024,95,103,2,0,0
13:58:27 Mar 07 2024,95,103,4,0,0
13:58:31 Mar 07 2024,95,103,24,0,0
13:58:35 Mar 07 2024,95,103,13,0,0
13:58:39 Mar 07 2024,95,103,8,0,0
13:58:43 Mar 07 2024,95,103,14,0,0
13:58:47 Mar 07 2024,95,103,18,0,0
13:58:51 Mar 07 2024,95,103,28,0,0
13:58:55 Mar 07 2024,95,103,14,0,0
13:58:59 Mar 07 2024,95,103,10,0,0
13:59:03 Mar 07 2024,96,103,2,0,0
13:59:07 Mar 07 2024,97,102,0,0,0
13:59:11 Mar 07 2024,96,103,1,0,0
13:59:15 Mar 07 2024,94,102,0,0,0
13:59:19 Mar 07 2024,94,102,0,0,0
13:59:23 Mar 07 2024,94,103,0,0,0
13:59:27 Mar 07 2024,94,104,0,0,0
13:59:31 Mar 07 2024,93,103,0,0,0
13:59:35 Mar 07 2024,93,103,0,0,0
13:59:39 Mar 07 2024,94,102,2,0,0
13:59:43 Mar 07 2024,94,100,0,0,0
13:59:47 Mar 07 2024,94,101,1,0,0
13:59:51 Mar 07 2024,93,102,0,0,0
13:59:55 Mar 07 2024,93,102,5,0,0
13:59:59 Mar 07 2024,93,102,0,0,0
14:00:03 Mar 07 2024,93,101,1,0,0
14:00:07 Mar 07 2024,94,101,0,0,0
14:00:11 Mar 07 2024,94,101,0,0,0
14:00:15 Mar 07 2024,93,100,1,0,0
14:00:19 Mar 07 2024,92,99,0,0,0
14:00:23 Mar 07 2024,92,99,0,0,0
14:00:27 Mar 07 2024,93,99,1,0,0
14:00:31 Mar 07 2024,94,103,0,0,0
14:00:35 Mar 07 2024,95,104,0,0,0
14:00:39 Mar 07 2024,95,103,1,0,0
14:00:43 Mar 07 2024,94,102,0,0,0
14:00:47 Mar 07 2024,94,101,0,0,0
14:00:51 Mar 07 2024,94,101,0,0,0
14:00:55 Mar 07 2024,95,102,0,0,0
14:00:59 Mar 07 2024,95,102,0,0,0
14:01:03 Mar 07 2024,94,102,3,0,0
14:01:07 Mar 07 2024,94,102,0,0,0
14:01:11 Mar 07 2024,94,102,0,0,0
14:01:15 Mar 07 2024,94,101,0,0,0
14:01:19 Mar 07 2024,95,101,0,0,0
14:01:23 Mar 07 2024,95,101,0,0,0
14:01:27 Mar 07 2024,95,100,0,0,0
14:01:31 Mar 07 2024,95,100,1,0,0
14:01:35 Mar 07 2024,94,100,3,0,0
14:01:39 Mar 07 2024,94,101,2,0,0
14:01:43 Mar 07 2024,94,101,3,0,0
14:01:47 Mar 07 2024,95,102,2,0,0
14:01:51 Mar 07 2024,95,102,2,0,0
14:01:55 Mar 07 2024,94,101,0,0,0
14:01:59 Mar 07 2024,94,100,1,0,0
14:02:03 Mar 07 2024,95,101,2,0,0
14:02:07 Mar 07 2024,95,101,0,0,0
14:02:11 Mar 07 2024,95,100,1,0,0
14:02:15 Mar 07 2024,95,99,0,0,0
14:02:19 Mar 07 2024,95,100,0,0,0
14:02:23 Mar 07 2024,95,100,0,0,0
14:02:27 Mar 07 2024,94,100,0,0,0
14:02:31 Mar 07 2024,94,100,0,0,0
14:02:35 Mar 07 2024,94,103,0,0,0
14:02:39 Mar 07 2024,94,104,0,0,0
14:02:43 Mar 07 2024,94,103,0,0,0
14:02:47 Mar 07 2024,94,102,0,0,0
14:02:51 Mar 07 2024,95,102,1,0,0
14:02:55 Mar 07 2024,95,101,0,0,0
14:02:59 Mar 07 2024,94,101,1,0,0
14:03:03 Mar 07 2024,94,101,3,0,0
14:03:07 Mar 07 2024,94,100,1,0,0
14:03:11 Mar 07 2024,94,102,0,0,0
14:03:15 Mar 07 2024,94,102,0,0,0
14:03:19 Mar 07 2024,94,102,0,0,0
14:03:23 Mar 07 2024,95,101,1,0,0
14:03:27 Mar 07 2024,95,98,3,0,0
14:03:31 Mar 07 2024,95,99,0,0,0
14:03:35 Mar 07 2024,95,104,0,0,0
14:03:39 Mar 07 2024,96,107,0,0,0
14:03:43 Mar 07 2024,96,113,0,0,0
14:03:47 Mar 07 2024,95,116,0,0,0
14:03:51 Mar 07 2024,93,113,0,0,0
14:03:55 Mar 07 2024,93,103,1,0,0
14:03:59 Mar 07 2024,94,86,0,0,0
14:04:03 Mar 07 2024,94,86,0,0,0
14:04:07 Mar 07 2024,94,100,0,0,0
14:04:11 Mar 07 2024,94,99,0,0,0
14:04:15 Mar 07 2024,94,100,0,0,0
14:04:19 Mar 07 2024,93,100,0,0,0
14:04:23 Mar 07 2024,93,100,0,0,0
14:04:27 Mar 07 2024,93,100,0,0,0
14:04:31 Mar 07 2024,93,99,1,0,0
14:04:35 Mar 07 2024,93,101,0,0,0
14:04:39 Mar 07 2024,93,102,0,0,0
14:04:43 Mar 07 2024,93,101,0,0,0
14:04:47 Mar 07 2024,93,100,0,0,0
14:04:51 Mar 07 2024,93,100,0,0,0
14:04:55 Mar 07 2024,93,101,0,0,0
14:04:59 Mar 07 2024,93,100,0,0,0
14:05:03 Mar 07 2024,93,100,0,0,0
14:05:07 Mar 07 2024,93,101,0,0,0
14:05:11 Mar 07 2024,93,101,0,0,0
14:05:15 Mar 07 2024,93,100,0,0,0
14:05:19 Mar 07 2024,93,102,0,0,0
14:05:23 Mar 07 2024,93,101,0,0,0
14:05:27 Mar 07 2024,93,99,0,0,0
14:05:31 Mar 07 2024,93,100,0,0,0
14:05:35 Mar 07 2024,94,101,0,0,0
14:05:39 Mar 07 2024,93,99,0,0,0
14:05:43 Mar 07 2024,93,99,0,0,0
14:05:47 Mar 07 2024,93,101,0,0,0
14:05:51 Mar 07 2024,93,101,0,0,0
14:05:55 Mar 07 2024,93,101,0,0,0
14:05:59 Mar 07 2024,94,101,0,0,0
14:06:03 Mar 07 2024,94,101,0,0,0
14:06:07 Mar 07 2024,94,101,0,0,0
14:06:11 Mar 07 2024,94,101,0,0,0
14:06:15 Mar 07 2024,94,101,0,0,0
14:06:19 Mar 07 2024,94,100,1,0,0
14:06:23 Mar 07 2024,93,101,0,0,0
14:06:27 Mar 07 2024,94,101,3,0,0
14:06:31 Mar 07 2024,94,101,10,0,0
14:06:35 Mar 07 2024,94,101,19,0,0
14:06:39 Mar 07 2024,94,101,20,0,0
14:06:43 Mar 07 2024,93,105,21,0,0
14:06:47 Mar 07 2024,93,109,7,0,0
14:06:51 Mar 07 2024,93,109,18,0,0
14:06:55 Mar 07 2024,93,109,17,0,0
14:06:59 Mar 07 2024,93,110,36,0,0
14:07:03 Mar 07 2024,93,110,36,0,0
14:07:07 Mar 07 2024,93,110,44,0,0
14:07:11 Mar 07 2024,93,110,9,0,0
14:07:15 Mar 07 2024,93,110,9,0,0
14:07:19 Mar 07 2024,93,110,3,0,0
14:07:23 Mar 07 2024,93,110,10,0,0
14:07:27 Mar 07 2024,93,111,24,0,0
14:07:31 Mar 07 2024,93,110,6,0,0
14:07:35 Mar 07 2024,93,109,4,0,0
14:07:39 Mar 07 2024,95,97,0,0,0
14:07:43 Mar 07 2024,95,95,0,0,0
14:07:47 Mar 07 2024,95,97,0,0,0
14:07:51 Mar 07 2024,95,97,27,0,0
14:07:55 Mar 07 2024,94,97,25,0,0
14:07:59 Mar 07 2024,94,98,1,0,0
14:08:03 Mar 07 2024,94,103,14,0,0
14:08:07 Mar 07 2024,94,104,0,0,0
14:08:11 Mar 07 2024,93,101,0,0,0
14:08:15 Mar 07 2024,93,102,7,0,0
14:08:19 Mar 07 2024,93,99,0,0,0
14:08:23 Mar 07 2024,94,96,0,0,0
14:08:27 Mar 07 2024,94,99,0,0,0
14:08:31 Mar 07 2024,95,101,0,0,0
14:08:35 Mar 07 2024,94,99,0,0,0
14:08:39 Mar 07 2024,94,97,0,0,0
14:08:43 Mar 07 2024,94,98,0,0,0
14:08:47 Mar 07 2024,94,99,0,0,0
14:08:51 Mar 07 2024,94,100,0,0,0
14:08:55 Mar 07 2024,94,101,6,0,0
14:08:59 Mar 07 2024,94,101,0,0,0
14:09:03 Mar 07 2024,94,100,0,0,0
14:09:07 Mar 07 2024,94,100,0,0,0
14:09:11 Mar 07 2024,94,102,0,0,0
14:09:15 Mar 07 2024,94,104,0,0,0
14:09:19 Mar 07 2024,94,103,0,0,0
14:09:23 Mar 07 2024,94,102,0,0,0
14:09:27 Mar 07 2024,94,101,0,0,0
14:09:31 Mar 07 2024,94,99,0,0,0
14:09:35 Mar 07 2024,94,102,0,0,0
14:09:39 Mar 07 2024,94,100,0,0,0
14:09:43 Mar 07 2024,94,97,0,0,0
14:09:47 Mar 07 2024,94,97,0,0,0
14:09:51 Mar 07 2024,94,100,0,0,0
14:09:55 Mar 07 2024,94,101,0,0,0
14:09:59 Mar 07 2024,94,100,0,0,0
14:10:03 Mar 07 2024,94,100,0,0,0
14:10:07 Mar 07 2024,94,100,0,0,0
14:10:11 Mar 07 2024,94,98,0,0,0
14:10:15 Mar 07 2024,94,97,0,0,0
14:10:19 Mar 07 2024,94,98,0,0,0
14:10:23 Mar 07 2024,94,100,0,0,0
14:10:27 Mar 07 2024,93,100,0,0,0
14:10:31 Mar 07 2024,93,100,0,0,0
14:10:35 Mar 07 2024,93,101,0,0,0
14:10:39 Mar 07 2024,93,99,0,0,0
14:10:43 Mar 07 2024,93,100,0,0,0
14:10:47 Mar 07 2024,93,95,2,0,0
14:10:51 Mar 07 2024,93,94,0,0,0
14:10:55 Mar 07 2024,93,95,0,0,0
14:10:59 Mar 07 2024,93,98,0,0,0
14:11:03 Mar 07 2024,94,101,0,0,0
14:11:07 Mar 07 2024,93,100,0,0,0
14:11:11 Mar 07 2024,93,99,0,0,0
14:11:15 Mar 07 2024,93,99,9,0,0
14:11:19 Mar 07 2024,93,99,8,0,0
14:11:23 Mar 07 2024,93,98,0,0,0
14:11:27 Mar 07 2024,93,98,0,0,0
14:11:31 Mar 07 2024,94,95,0,0,0
14:11:35 Mar 07 2024,94,91,0,0,0
14:11:39 Mar 07 2024,94,90,0,0,0
14:11:43 Mar 07 2024,95,90,0,0,0
14:11:47 Mar 07 2024,94,90,0,0,0
14:11:51 Mar 07 2024,94,90,0,0,0
14:11:55 Mar 07 2024,93,92,0,0,0
14:11:59 Mar 07 2024,93,93,0,0,0
14:12:03 Mar 07 2024,93,93,0,0,0
14:12:07 Mar 07 2024,93,95,0,0,0
14:12:11 Mar 07 2024,94,94,0,0,0
14:12:15 Mar 07 2024,94,93,0,0,0
14:12:19 Mar 07 2024,94,94,0,0,0
14:12:23 Mar 07 2024,94,92,0,0,0
14:12:27 Mar 07 2024,93,89,0,0,0
14:12:31 Mar 07 2024,93,89,0,0,0
14:12:35 Mar 07 2024,93,90,0,0,0
14:12:39 Mar 07 2024,93,91,0,0,0
14:12:43 Mar 07 2024,93,92,0,0,0
14:12:47 Mar 07 2024,94,90,0,0,0
14:12:51 Mar 07 2024,94,92,1,0,0
14:12:55 Mar 07 2024,94,97,0,0,0
14:12:59 Mar 07 2024,92,96,0,0,0
14:13:03 Mar 07 2024,92,94,0,0,0
14:13:07 Mar 07 2024,93,95,20,0,0
14:13:11 Mar 07 2024,93,95,24,0,0
14:13:15 Mar 07 2024,93,95,11,0,0
14:13:19 Mar 07 2024,94,96,21,0,0
14:13:23 Mar 07 2024,95,96,0,0,0
14:13:27 Mar 07 2024,94,93,0,0,0
14:13:31 Mar 07 2024,94,90,0,0,0
14:13:35 Mar 07 2024,93,89,0,0,0
14:13:39 Mar 07 2024,93,89,2,0,0
14:13:43 Mar 07 2024,93,91,0,0,0
14:13:47 Mar 07 2024,93,92,15,0,0
14:13:51 Mar 07 2024,93,91,2,0,0
14:13:55 Mar 07 2024,94,91,5,0,0
14:13:59 Mar 07 2024,94,93,0,0,0
14:14:03 Mar 07 2024,95,94,0,0,0
14:14:07 Mar 07 2024,95,88,2,0,0
14:14:11 Mar 07 2024,95,86,0,0,0
14:14:15 Mar 07 2024,95,82,0,0,0
14:14:19 Mar 07 2024,95,88,0,0,0
14:14:23 Mar 07 2024,95,90,0,0,0
14:14:27 Mar 07 2024,95,96,0,0,0
14:14:31 Mar 07 2024,95,94,0,0,0
14:14:35 Mar 07 2024,95,91,0,0,0
14:14:39 Mar 07 2024,95,92,0,0,0
14:14:43 Mar 07 2024,94,92,0,0,0
14:14:47 Mar 07 2024,95,91,0,0,0
14:14:51 Mar 07 2024,95,91,0,0,0
14:14:55 Mar 07 2024,95,92,0,0,0
14:14:59 Mar 07 2024,96,95,0,0,0
